date,year,month,hour,irr,temp,value
2021/7/26 22:15,2021,7,22,0.0,27.79,0.0
2021/7/26 23:15,2021,7,23,0.0,27.3,0.0
2021/7/27 00:15,2021,7,0,0.0,27.77,0.0
2021/7/27 01:15,2021,7,1,0.0,27.27,0.0
2021/7/27 02:15,2021,7,2,0.0,27.0,0.0
2021/7/27 03:15,2021,7,3,0.0,26.8,0.0
2021/7/27 04:15,2021,7,4,0.0,26.51,0.0
2021/7/27 05:15,2021,7,5,0.33,26.2,0.0
2021/7/27 06:15,2021,7,6,111.75,27.11,87.7
2021/7/27 07:15,2021,7,7,193.32,29.34,675.9
2021/7/27 08:15,2021,7,8,301.7,31.25,1607.6
2021/7/27 09:15,2021,7,9,462.19,32.27,1831.4
2021/7/27 10:15,2021,7,10,462.19,34.27,2037.8
2021/7/27 11:15,2021,7,11,402.26,35.58,2037.8
2021/7/27 12:15,2021,7,12,402.26,36.43,2356.2
2021/7/27 13:15,2021,7,13,402.26,36.41,2356.2
2021/7/27 14:15,2021,7,14,402.26,36.7,2168.3
2021/7/27 15:15,2021,7,15,451.09,37.67,2209.1
2021/7/27 16:15,2021,7,16,451.09,36.82,2010.5
2021/7/27 17:15,2021,7,17,376.1,37.1,1088.6
2021/7/27 18:15,2021,7,18,38.73,33.39,274.5
2021/7/27 19:15,2021,7,19,0.0,29.5,0.0
2021/7/27 20:15,2021,7,20,0.0,27.9,0.0
2021/7/27 21:15,2021,7,21,0.0,27.4,0.0
2021/7/27 22:15,2021,7,22,0.0,26.8,0.0
2021/7/27 23:15,2021,7,23,0.0,26.39,0.0
2021/7/28 00:15,2021,7,0,0.0,25.78,0.0
2021/7/28 01:15,2021,7,1,0.0,25.3,0.0
2021/7/28 02:15,2021,7,2,0.0,25.1,0.0
2021/7/28 03:15,2021,7,3,0.0,24.8,0.0
2021/7/28 04:15,2021,7,4,0.0,24.6,0.0
2021/7/28 05:15,2021,7,5,0.08,24.8,0.0
2021/7/28 06:15,2021,7,6,53.42,25.98,0.0
2021/7/28 07:15,2021,7,7,128.12,28.5,726.4
2021/7/28 08:15,2021,7,8,293.39,30.94,1419.5
2021/7/28 09:15,2021,7,9,468.55,32.58,1994.7
2021/7/28 10:15,2021,7,10,468.55,33.95,2119.4
2021/7/28 11:15,2021,7,11,327.32,35.67,2119.4
2021/7/28 12:15,2021,7,12,327.32,36.95,2030.1
2021/7/28 13:15,2021,7,13,327.32,37.19,2030.1
2021/7/28 14:15,2021,7,14,144.54,30.72,2246.3
2021/7/28 15:15,2021,7,15,248.99,33.11,1789.5
2021/7/28 16:15,2021,7,16,203.05,35.49,1610.2
2021/7/28 17:15,2021,7,17,82.69,35.03,1103.1
2021/7/28 18:15,2021,7,18,4.15,32.1,218.6
2021/7/28 19:15,2021,7,19,0.0,30.97,0.0
2021/7/28 20:15,2021,7,20,0.0,30.9,0.0
2021/7/28 21:15,2021,7,21,0.0,29.22,0.0
2021/7/28 22:15,2021,7,22,0.0,29.4,0.0
2021/7/28 23:15,2021,7,23,0.0,29.1,0.0
2021/7/29 00:15,2021,7,0,0.0,28.42,0.0
2021/7/29 01:15,2021,7,1,0.0,27.7,0.0
2021/7/29 02:15,2021,7,2,0.0,27.08,0.0
2021/7/29 03:15,2021,7,3,0.0,26.3,0.0
2021/7/29 04:15,2021,7,4,0.0,25.5,0.0
2021/7/29 05:15,2021,7,5,0.0,25.31,0.0
2021/7/29 06:15,2021,7,6,66.36,26.0,0.0
2021/7/29 07:15,2021,7,7,176.95,29.64,602.3
2021/7/29 08:15,2021,7,8,385.53,30.1,1403.9
2021/7/29 09:15,2021,7,9,478.58,31.82,2396.6
2021/7/29 10:15,2021,7,10,478.58,32.83,2406.7
2021/7/29 11:15,2021,7,11,413.49,34.76,2406.7
2021/7/29 12:15,2021,7,12,444.49,34.48,2083.1
2021/7/29 13:15,2021,7,13,444.49,36.53,2083.1
2021/7/29 14:15,2021,7,14,247.25,33.76,2399.9
2021/7/29 15:15,2021,7,15,25.23,27.57,573.6
2021/7/29 16:15,2021,7,16,18.08,26.32,515.0
2021/7/29 17:15,2021,7,17,0.0,0.0,575.0
2021/7/29 18:15,2021,7,18,0.03,25.7,63.9
2021/7/29 19:15,2021,7,19,0.0,25.62,0.0
2021/7/29 20:15,2021,7,20,0.0,25.5,0.0
2021/7/29 21:15,2021,7,21,0.0,25.51,0.0
2021/7/29 22:15,2021,7,22,0.0,25.4,0.0
2021/7/29 23:15,2021,7,23,0.0,25.4,0.0
2021/7/30 00:15,2021,7,0,0.0,25.32,0.0
2021/7/30 01:15,2021,7,1,0.0,25.37,0.0
2021/7/30 02:15,2021,7,2,0.0,25.22,0.0
2021/7/30 03:15,2021,7,3,0.0,25.27,0.0
2021/7/30 04:15,2021,7,4,0.0,25.19,0.0
2021/7/30 05:15,2021,7,5,0.0,25.02,0.0
2021/7/30 06:15,2021,7,6,64.89,25.3,0.0
2021/7/30 07:15,2021,7,7,208.96,26.42,536.1
2021/7/30 08:15,2021,7,8,193.73,28.04,1250.8
2021/7/30 09:15,2021,7,9,228.98,28.46,1884.6
2021/7/30 10:15,2021,7,10,315.49,29.93,2201.7
2021/7/30 11:15,2021,7,11,315.49,32.21,2201.7
2021/7/30 12:15,2021,7,12,361.17,33.35,2201.7
2021/7/30 13:15,2021,7,13,361.17,33.87,1763.7
2021/7/30 14:15,2021,7,14,361.17,35.03,1763.7
2021/7/30 15:15,2021,7,15,394.61,35.71,1525.3
2021/7/30 16:15,2021,7,16,172.57,34.92,682.6
2021/7/30 17:15,2021,7,17,95.45,32.1,294.9
2021/7/30 18:15,2021,7,18,15.01,31.2,132.0
2021/7/30 19:15,2021,7,19,0.0,29.51,0.0
2021/7/30 20:15,2021,7,20,0.0,28.99,0.0
2021/7/30 21:15,2021,7,21,0.0,28.74,0.0
2021/7/30 22:15,2021,7,22,0.0,28.62,0.0
2021/7/30 23:15,2021,7,23,0.0,28.4,0.0
2021/7/31 00:15,2021,7,0,0.0,27.46,0.0
2021/7/31 01:15,2021,7,1,0.0,26.7,0.0
2021/7/31 02:15,2021,7,2,0.0,27.2,0.0
2021/7/31 03:15,2021,7,3,0.0,26.97,0.0
2021/7/31 04:15,2021,7,4,0.0,26.95,0.0
2021/7/31 05:15,2021,7,5,0.0,27.1,0.0
2021/7/31 06:15,2021,7,6,73.87,27.81,0.0
2021/7/31 07:15,2021,7,7,123.35,28.0,419.8
2021/7/31 08:15,2021,7,8,292.05,29.94,968.6
2021/7/31 09:15,2021,7,9,246.53,30.7,1744.8
2021/7/31 10:15,2021,7,10,417.91,32.82,1881.5
2021/7/31 11:15,2021,7,11,444.27,33.29,2202.7
2021/7/31 12:15,2021,7,12,444.27,33.35,2202.7
2021/7/31 13:15,2021,7,13,0.0,34.26,1894.6
2021/7/31 14:15,2021,7,14,0.0,0.0,1894.6
2021/7/31 15:15,2021,7,15,0.0,0.0,1894.6
2021/7/31 16:15,2021,7,16,455.0,34.57,1118.4
2021/7/31 17:15,2021,7,17,126.31,33.28,755.3
2021/7/31 18:15,2021,7,18,0.0,0.0,141.7
2021/7/31 19:15,2021,7,19,0.0,0.0,0.0
2021/7/31 20:15,2021,7,20,0.0,0.0,0.0
2021/7/31 21:15,2021,7,21,0.0,0.0,0.0
2021/7/31 22:15,2021,7,22,0.0,0.0,0.0
2021/7/31 23:15,2021,7,23,0.0,0.0,0.0
2021/8/1 00:15,2021,8,0,0.0,0.0,0.0
2021/8/1 01:15,2021,8,1,0.0,0.0,0.0
2021/8/1 02:15,2021,8,2,0.0,0.0,0.0
2021/8/1 03:15,2021,8,3,0.0,0.0,0.0
2021/8/1 04:15,2021,8,4,0.0,0.0,0.0
2021/8/1 05:15,2021,8,5,0.0,0.0,0.0
2021/8/1 06:15,2021,8,6,0.0,0.0,0.0
2021/8/1 07:15,2021,8,7,0.0,0.0,408.9
2021/8/1 08:15,2021,8,8,0.0,0.0,729.7
2021/8/1 09:15,2021,8,9,0.0,0.0,1922.9
2021/8/1 10:15,2021,8,10,419.47,30.71,2035.9
2021/8/1 11:15,2021,8,11,396.31,32.22,1899.0
2021/8/1 12:15,2021,8,12,0.0,33.82,2347.2
2021/8/1 13:15,2021,8,13,478.69,35.03,2347.2
2021/8/1 14:15,2021,8,14,465.41,35.32,2078.2
2021/8/1 15:15,2021,8,15,0.0,36.39,2078.2
2021/8/1 16:15,2021,8,16,0.0,36.29,1596.5
2021/8/1 17:15,2021,8,17,71.07,34.0,803.8
2021/8/1 18:15,2021,8,18,4.55,32.34,82.2
2021/8/1 19:15,2021,8,19,0.0,30.46,0.0
2021/8/1 20:15,2021,8,20,0.0,28.86,0.0
2021/8/1 21:15,2021,8,21,0.0,28.71,0.0
2021/8/1 22:15,2021,8,22,0.0,28.91,0.0
2021/8/1 23:15,2021,8,23,0.0,28.47,0.0
2021/8/2 00:15,2021,8,0,0.0,27.89,0.0
2021/8/2 01:15,2021,8,1,0.0,27.05,0.0
2021/8/2 02:15,2021,8,2,0.0,27.0,0.0
2021/8/2 03:15,2021,8,3,0.0,26.57,0.0
2021/8/2 04:15,2021,8,4,0.0,25.73,0.0
2021/8/2 05:15,2021,8,5,0.0,26.01,0.0
2021/8/2 06:15,2021,8,6,67.64,26.07,63.7
2021/8/2 07:15,2021,8,7,151.69,28.53,495.5
2021/8/2 08:15,2021,8,8,300.82,30.15,1126.3
2021/8/2 09:15,2021,8,9,396.09,31.19,1764.3
2021/8/2 10:15,2021,8,10,396.09,32.98,2278.1
2021/8/2 11:15,2021,8,11,396.09,34.77,2109.6
2021/8/2 12:15,2021,8,12,339.81,35.31,2369.4
2021/8/2 13:15,2021,8,13,339.81,36.32,2369.4
2021/8/2 14:15,2021,8,14,339.81,37.39,2257.1
2021/8/2 15:15,2021,8,15,131.86,30.41,2151.3
2021/8/2 16:15,2021,8,16,27.86,27.11,1135.3
2021/8/2 17:15,2021,8,17,31.11,26.94,305.7
2021/8/2 18:15,2021,8,18,0.86,27.35,162.1
2021/8/2 19:15,2021,8,19,0.0,26.3,0.0
2021/8/2 20:15,2021,8,20,0.0,26.1,0.0
2021/8/2 21:15,2021,8,21,0.0,26.0,0.0
2021/8/2 22:15,2021,8,22,0.0,26.28,0.0
2021/8/2 23:15,2021,8,23,0.0,26.0,0.0
2021/8/3 00:15,2021,8,0,0.0,26.0,0.0
2021/8/3 01:15,2021,8,1,0.0,25.92,0.0
2021/8/3 02:15,2021,8,2,0.0,25.7,0.0
2021/8/3 03:15,2021,8,3,0.0,25.7,0.0
2021/8/3 04:15,2021,8,4,0.0,25.8,0.0
2021/8/3 05:15,2021,8,5,0.0,25.9,0.0
2021/8/3 06:15,2021,8,6,42.97,26.06,72.4
2021/8/3 07:15,2021,8,7,169.09,26.64,546.4
2021/8/3 08:15,2021,8,8,368.69,29.29,1196.6
2021/8/3 09:15,2021,8,9,323.39,30.74,1565.0
2021/8/3 10:15,2021,8,10,458.19,31.71,2228.1
2021/8/3 11:15,2021,8,11,369.7,32.84,2228.1
2021/8/3 12:15,2021,8,12,383.58,33.32,1491.0
2021/8/3 13:15,2021,8,13,362.23,34.33,1491.0
2021/8/3 14:15,2021,8,14,363.33,34.0,1873.9
2021/8/3 15:15,2021,8,15,455.59,34.01,1998.1
2021/8/3 16:15,2021,8,16,311.59,34.56,956.4
2021/8/3 17:15,2021,8,17,21.26,29.94,596.1
2021/8/3 18:15,2021,8,18,1.03,25.73,79.9
2021/8/3 19:15,2021,8,19,0.0,25.8,0.0
2021/8/3 20:15,2021,8,20,0.0,25.6,0.0
2021/8/3 21:15,2021,8,21,0.0,25.4,0.0
2021/8/3 22:15,2021,8,22,0.0,25.21,0.0
2021/8/3 23:15,2021,8,23,0.0,25.3,0.0
2021/8/4 00:15,2021,8,0,0.0,25.6,0.0
2021/8/4 01:15,2021,8,1,0.0,25.39,0.0
2021/8/4 02:15,2021,8,2,0.0,25.37,0.0
2021/8/4 03:15,2021,8,3,0.0,25.34,0.0
2021/8/4 04:15,2021,8,4,0.0,25.4,0.0
2021/8/4 05:15,2021,8,5,0.0,25.4,0.0
2021/8/4 06:15,2021,8,6,15.17,25.4,0.0
2021/8/4 07:15,2021,8,7,172.37,26.15,262.3
2021/8/4 08:15,2021,8,8,156.53,26.7,790.5
2021/8/4 09:15,2021,8,9,92.52,27.82,1099.9
2021/8/4 10:15,2021,8,10,327.81,29.97,1736.6
2021/8/4 11:15,2021,8,11,326.27,29.49,2222.5
2021/8/4 12:15,2021,8,12,326.27,31.49,2062.4
2021/8/4 13:15,2021,8,13,449.29,33.5,2109.3
2021/8/4 14:15,2021,8,14,85.43,29.15,1166.2
2021/8/4 15:15,2021,8,15,66.01,25.73,687.2
2021/8/4 16:15,2021,8,16,96.88,26.33,1191.4
2021/8/4 17:15,2021,8,17,36.38,27.1,300.9
2021/8/4 18:15,2021,8,18,0.22,27.14,0.0
2021/8/4 19:15,2021,8,19,0.0,27.2,0.0
2021/8/4 20:15,2021,8,20,0.0,26.7,0.0
2021/8/4 21:15,2021,8,21,0.0,26.42,0.0
2021/8/4 22:15,2021,8,22,0.0,26.3,0.0
2021/8/4 23:15,2021,8,23,0.0,25.82,0.0
2021/8/5 00:15,2021,8,0,0.0,26.16,0.0
2021/8/5 01:15,2021,8,1,0.0,25.95,0.0
2021/8/5 02:15,2021,8,2,0.0,25.99,0.0
2021/8/5 03:15,2021,8,3,0.0,25.78,0.0
2021/8/5 04:15,2021,8,4,0.0,0.0,0.0
2021/8/5 05:15,2021,8,5,0.0,25.71,0.0
2021/8/5 06:15,2021,8,6,56.91,26.09,0.0
2021/8/5 07:15,2021,8,7,171.75,26.63,271.7
2021/8/5 08:15,2021,8,8,305.5,28.45,559.7
2021/8/5 09:15,2021,8,9,215.4,28.99,774.9
2021/8/5 10:15,2021,8,10,313.59,30.91,1596.0
2021/8/5 11:15,2021,8,11,467.51,31.89,2346.0
2021/8/5 12:15,2021,8,12,425.72,33.39,1574.5
2021/8/5 13:15,2021,8,13,57.93,27.57,2196.9
2021/8/5 14:15,2021,8,14,205.57,28.31,676.7
2021/8/5 15:15,2021,8,15,153.68,28.23,569.4
2021/8/5 16:15,2021,8,16,24.63,26.8,267.3
2021/8/5 17:15,2021,8,17,6.81,26.3,91.2
2021/8/5 18:15,2021,8,18,0.26,26.09,64.6
2021/8/5 19:15,2021,8,19,0.0,26.1,0.0
2021/8/5 20:15,2021,8,20,0.0,26.09,0.0
2021/8/5 21:15,2021,8,21,0.0,26.05,0.0
2021/8/5 22:15,2021,8,22,0.0,26.1,0.0
2021/8/5 23:15,2021,8,23,0.0,26.0,0.0
2021/8/6 00:15,2021,8,0,0.0,25.9,0.0
2021/8/6 01:15,2021,8,1,0.0,26.0,0.0
2021/8/6 02:15,2021,8,2,0.0,25.9,0.0
2021/8/6 03:15,2021,8,3,0.0,25.98,0.0
2021/8/6 04:15,2021,8,4,0.0,25.8,0.0
2021/8/6 05:15,2021,8,5,0.0,25.6,0.0
2021/8/6 06:15,2021,8,6,53.11,25.84,0.0
2021/8/6 07:15,2021,8,7,121.53,26.2,322.5
2021/8/6 08:15,2021,8,8,474.71,27.97,507.0
2021/8/6 09:15,2021,8,9,368.19,30.55,1221.4
2021/8/6 10:15,2021,8,10,456.57,31.31,2172.5
2021/8/6 11:15,2021,8,11,304.22,32.74,2287.0
2021/8/6 12:15,2021,8,12,392.01,32.99,1934.3
2021/8/6 13:15,2021,8,13,194.19,33.15,1907.5
2021/8/6 14:15,2021,8,14,37.38,26.27,204.0
2021/8/6 15:15,2021,8,15,48.11,26.75,718.3
2021/8/6 16:15,2021,8,16,55.34,26.68,119.6
2021/8/6 17:15,2021,8,17,31.11,26.45,90.1
2021/8/6 18:15,2021,8,18,2.56,26.08,0.0
2021/8/6 19:15,2021,8,19,0.0,26.19,0.0
2021/8/6 20:15,2021,8,20,0.0,26.5,0.0
2021/8/6 21:15,2021,8,21,0.0,26.45,0.0
2021/8/6 22:15,2021,8,22,0.0,26.3,0.0
2021/8/6 23:15,2021,8,23,0.0,26.17,0.0
2021/8/7 00:15,2021,8,0,0.0,26.0,0.0
2021/8/7 01:15,2021,8,1,0.0,26.03,0.0
2021/8/7 02:15,2021,8,2,0.0,26.1,0.0
2021/8/7 03:15,2021,8,3,0.0,26.1,0.0
2021/8/7 04:15,2021,8,4,0.0,26.04,0.0
2021/8/7 05:15,2021,8,5,0.0,26.06,0.0
2021/8/7 06:15,2021,8,6,38.73,26.2,0.0
2021/8/7 07:15,2021,8,7,153.67,26.88,343.5
2021/8/7 08:15,2021,8,8,230.45,29.76,736.3
2021/8/7 09:15,2021,8,9,358.47,29.82,1904.9
2021/8/7 10:15,2021,8,10,358.47,32.02,2366.3
2021/8/7 11:15,2021,8,11,212.23,33.99,2394.9
2021/8/7 12:15,2021,8,12,212.23,34.53,2237.9
2021/8/7 13:15,2021,8,13,51.18,29.52,2404.5
2021/8/7 14:15,2021,8,14,222.05,28.06,188.8
2021/8/7 15:15,2021,8,15,339.9,29.5,492.4
2021/8/7 16:15,2021,8,16,374.57,31.97,1008.7
2021/8/7 17:15,2021,8,17,108.02,31.13,525.1
2021/8/7 18:15,2021,8,18,0.29,29.88,164.6
2021/8/7 19:15,2021,8,19,0.0,26.42,0.0
2021/8/7 20:15,2021,8,20,0.0,26.1,0.0
2021/8/7 21:15,2021,8,21,0.0,25.95,0.0
2021/8/7 22:15,2021,8,22,0.0,25.89,0.0
2021/8/7 23:15,2021,8,23,0.0,25.61,0.0
2021/8/8 00:15,2021,8,0,0.0,25.75,0.0
2021/8/8 01:15,2021,8,1,0.0,25.5,0.0
2021/8/8 02:15,2021,8,2,0.0,25.2,0.0
2021/8/8 03:15,2021,8,3,0.0,25.48,0.0
2021/8/8 04:15,2021,8,4,0.0,25.45,0.0
2021/8/8 05:15,2021,8,5,0.0,25.47,0.0
2021/8/8 06:15,2021,8,6,15.06,25.5,0.0
2021/8/8 07:15,2021,8,7,55.9,25.93,187.4
2021/8/8 08:15,2021,8,8,103.47,26.86,770.0
2021/8/8 09:15,2021,8,9,183.19,28.15,1193.4
2021/8/8 10:15,2021,8,10,392.91,29.31,2126.0
2021/8/8 11:15,2021,8,11,437.48,31.98,1831.4
2021/8/8 12:15,2021,8,12,452.01,33.44,2358.9
2021/8/8 13:15,2021,8,13,452.01,35.23,2358.9
2021/8/8 14:15,2021,8,14,282.19,35.6,1795.9
2021/8/8 15:15,2021,8,15,194.28,35.08,1932.0
2021/8/8 16:15,2021,8,16,164.5,32.0,1107.0
2021/8/8 17:15,2021,8,17,53.69,31.25,750.5
2021/8/8 18:15,2021,8,18,6.27,30.5,223.1
2021/8/8 19:15,2021,8,19,0.0,29.54,0.0
2021/8/8 20:15,2021,8,20,0.0,28.9,0.0
2021/8/8 21:15,2021,8,21,0.0,28.68,0.0
2021/8/8 22:15,2021,8,22,0.0,27.9,0.0
2021/8/8 23:15,2021,8,23,0.0,27.58,0.0
2021/8/9 00:15,2021,8,0,0.0,27.42,0.0
2021/8/9 01:15,2021,8,1,0.0,27.1,0.0
2021/8/9 02:15,2021,8,2,0.0,27.2,0.0
2021/8/9 03:15,2021,8,3,0.0,26.9,0.0
2021/8/9 04:15,2021,8,4,0.0,27.0,0.0
2021/8/9 05:15,2021,8,5,0.0,26.94,0.0
2021/8/9 06:15,2021,8,6,60.36,27.0,0.0
2021/8/9 07:15,2021,8,7,88.75,27.67,136.5
2021/8/9 08:15,2021,8,8,156.99,28.51,493.3
2021/8/9 09:15,2021,8,9,95.87,28.06,674.5
2021/8/9 10:15,2021,8,10,180.41,26.93,497.1
2021/8/9 11:15,2021,8,11,322.59,28.31,2282.6
2021/8/9 12:15,2021,8,12,0.0,0.0,2144.4
2021/8/9 13:15,2021,8,13,398.07,27.15,2323.4
2021/8/9 14:15,2021,8,14,135.61,26.76,2258.2
2021/8/9 15:15,2021,8,15,158.93,26.73,1970.2
2021/8/9 16:15,2021,8,16,77.04,27.16,691.5
2021/8/9 17:15,2021,8,17,55.59,27.4,411.2
2021/8/9 18:15,2021,8,18,0.15,26.9,144.0
2021/8/9 19:15,2021,8,19,0.0,26.5,0.0
2021/8/9 20:15,2021,8,20,0.0,26.5,0.0
2021/8/9 21:15,2021,8,21,0.0,26.6,0.0
2021/8/9 22:15,2021,8,22,0.0,26.2,0.0
2021/8/9 23:15,2021,8,23,0.0,26.03,0.0
2021/8/10 00:15,2021,8,0,0.0,25.7,0.0
2021/8/10 01:15,2021,8,1,0.0,25.5,0.0
2021/8/10 02:15,2021,8,2,0.0,0.0,0.0
2021/8/10 03:15,2021,8,3,0.0,25.4,0.0
2021/8/10 04:15,2021,8,4,0.0,25.6,0.0
2021/8/10 05:15,2021,8,5,0.0,25.61,0.0
2021/8/10 06:15,2021,8,6,6.76,25.64,62.6
2021/8/10 07:15,2021,8,7,25.1,25.73,209.1
2021/8/10 08:15,2021,8,8,272.42,25.9,400.6
2021/8/10 09:15,2021,8,9,160.18,26.79,1023.5
2021/8/10 10:15,2021,8,10,415.53,27.98,646.6
2021/8/10 11:15,2021,8,11,456.09,29.2,1469.6
2021/8/10 12:15,2021,8,12,444.87,30.35,1235.7
2021/8/10 13:15,2021,8,13,0.0,31.22,1411.1
2021/8/10 14:15,2021,8,14,464.87,31.6,1666.7
2021/8/10 15:15,2021,8,15,268.49,31.51,983.0
2021/8/10 16:15,2021,8,16,173.77,31.36,904.0
2021/8/10 17:15,2021,8,17,24.61,27.35,400.9
2021/8/10 18:15,2021,8,18,0.0,26.0,68.6
2021/8/10 19:15,2021,8,19,0.0,25.7,0.0
2021/8/10 20:15,2021,8,20,0.0,25.5,0.0
2021/8/10 21:15,2021,8,21,0.0,25.49,0.0
2021/8/10 22:15,2021,8,22,0.0,25.4,0.0
2021/8/10 23:15,2021,8,23,0.0,25.11,0.0
2021/8/11 00:15,2021,8,0,0.0,25.0,0.0
2021/8/11 01:15,2021,8,1,0.0,24.9,0.0
2021/8/11 02:15,2021,8,2,0.0,25.01,0.0
2021/8/11 03:15,2021,8,3,0.0,25.1,0.0
2021/8/11 04:15,2021,8,4,0.0,25.1,0.0
2021/8/11 05:15,2021,8,5,0.0,25.18,0.0
2021/8/11 06:15,2021,8,6,34.32,25.17,0.0
2021/8/11 07:15,2021,8,7,128.33,25.81,245.4
2021/8/11 08:15,2021,8,8,207.97,27.34,443.1
2021/8/11 09:15,2021,8,9,336.06,30.1,1517.9
2021/8/11 10:15,2021,8,10,0.0,0.0,2038.7
2021/8/11 11:15,2021,8,11,330.21,31.33,1645.0
2021/8/11 12:15,2021,8,12,277.17,32.42,2363.7
2021/8/11 13:15,2021,8,13,277.17,33.22,1948.3
2021/8/11 14:15,2021,8,14,232.75,31.45,1509.2
2021/8/11 15:15,2021,8,15,358.65,32.88,1423.0
2021/8/11 16:15,2021,8,16,326.39,32.43,885.8
2021/8/11 17:15,2021,8,17,163.17,32.77,653.0
2021/8/11 18:15,2021,8,18,1.04,30.38,116.4
2021/8/11 19:15,2021,8,19,0.0,28.36,0.0
2021/8/11 20:15,2021,8,20,0.0,27.8,0.0
2021/8/11 21:15,2021,8,21,0.0,27.85,0.0
2021/8/11 22:15,2021,8,22,0.0,27.3,0.0
2021/8/11 23:15,2021,8,23,0.0,26.32,0.0
2021/8/12 00:15,2021,8,0,0.0,25.81,0.0
2021/8/12 01:15,2021,8,1,0.0,25.58,0.0
2021/8/12 02:15,2021,8,2,0.0,25.4,0.0
2021/8/12 03:15,2021,8,3,0.0,25.5,0.0
2021/8/12 04:15,2021,8,4,0.0,25.4,0.0
2021/8/12 05:15,2021,8,5,0.0,25.5,0.0
2021/8/12 06:15,2021,8,6,76.23,25.74,0.0
2021/8/12 07:15,2021,8,7,201.4,27.68,352.2
2021/8/12 08:15,2021,8,8,298.93,28.94,937.1
2021/8/12 09:15,2021,8,9,184.75,30.09,1346.3
2021/8/12 10:15,2021,8,10,264.44,29.81,1609.3
2021/8/12 11:15,2021,8,11,443.19,32.3,1797.9
2021/8/12 12:15,2021,8,12,443.19,33.49,2126.3
2021/8/12 13:15,2021,8,13,476.85,34.17,1864.6
2021/8/12 14:15,2021,8,14,476.85,34.04,1092.9
2021/8/12 15:15,2021,8,15,476.85,35.52,1127.2
2021/8/12 16:15,2021,8,16,449.24,34.98,956.4
2021/8/12 17:15,2021,8,17,70.43,32.99,775.5
2021/8/12 18:15,2021,8,18,2.63,29.06,199.9
2021/8/12 19:15,2021,8,19,0.0,28.15,0.0
2021/8/12 20:15,2021,8,20,0.0,27.12,0.0
2021/8/12 21:15,2021,8,21,0.0,26.3,0.0
2021/8/12 22:15,2021,8,22,0.0,26.2,0.0
2021/8/12 23:15,2021,8,23,0.0,26.04,0.0
2021/8/13 00:15,2021,8,0,0.0,0.0,0.0
2021/8/13 01:15,2021,8,1,0.0,25.7,0.0
2021/8/13 02:15,2021,8,2,0.0,0.0,0.0
2021/8/13 03:15,2021,8,3,0.0,25.7,0.0
2021/8/13 04:15,2021,8,4,0.0,25.6,0.0
2021/8/13 05:15,2021,8,5,0.0,25.55,0.0
2021/8/13 06:15,2021,8,6,50.46,25.86,0.0
2021/8/13 07:15,2021,8,7,223.63,28.04,414.9
2021/8/13 08:15,2021,8,8,347.29,29.2,792.4
2021/8/13 09:15,2021,8,9,346.11,31.03,1194.7
2021/8/13 10:15,2021,8,10,346.11,32.1,1340.4
2021/8/13 11:15,2021,8,11,412.54,32.78,1902.1
2021/8/13 12:15,2021,8,12,462.73,33.63,2055.4
2021/8/13 13:15,2021,8,13,300.64,34.24,2012.7
2021/8/13 14:15,2021,8,14,300.64,33.88,1181.4
2021/8/13 15:15,2021,8,15,459.37,34.03,1040.8
2021/8/13 16:15,2021,8,16,396.89,33.1,1750.3
2021/8/13 17:15,2021,8,17,0.0,0.0,800.6
2021/8/13 18:15,2021,8,18,0.35,30.64,171.3
2021/8/13 19:15,2021,8,19,0.0,0.0,0.0
2021/8/13 20:15,2021,8,20,0.0,28.5,0.0
2021/8/13 21:15,2021,8,21,0.0,27.8,0.0
2021/8/13 22:15,2021,8,22,0.0,27.23,0.0
2021/8/13 23:15,2021,8,23,0.0,27.22,0.0
2021/8/14 00:15,2021,8,0,0.0,27.12,0.0
2021/8/14 01:15,2021,8,1,0.0,27.06,0.0
2021/8/14 02:15,2021,8,2,0.0,26.81,0.0
2021/8/14 03:15,2021,8,3,0.0,26.27,0.0
2021/8/14 04:15,2021,8,4,0.0,26.16,0.0
2021/8/14 05:15,2021,8,5,0.0,25.9,0.0
2021/8/14 06:15,2021,8,6,48.81,26.2,0.0
2021/8/14 07:15,2021,8,7,100.75,28.81,498.4
2021/8/14 08:15,2021,8,8,349.81,29.92,1013.5
2021/8/14 09:15,2021,8,9,447.55,31.76,1961.9
2021/8/14 10:15,2021,8,10,478.01,30.69,1961.9
2021/8/14 11:15,2021,8,11,452.05,32.47,1175.0
2021/8/14 12:15,2021,8,12,0.0,0.0,1175.0
2021/8/14 13:15,2021,8,13,419.26,28.17,1766.7
2021/8/14 14:15,2021,8,14,282.89,30.19,2040.9
2021/8/14 15:15,2021,8,15,235.29,28.89,1500.7
2021/8/14 16:15,2021,8,16,54.45,26.81,1531.6
2021/8/14 17:15,2021,8,17,32.36,25.7,565.0
2021/8/14 18:15,2021,8,18,0.01,25.52,104.1
2021/8/14 19:15,2021,8,19,0.0,25.5,0.0
2021/8/14 20:15,2021,8,20,0.0,25.47,0.0
2021/8/14 21:15,2021,8,21,0.0,25.31,0.0
2021/8/14 22:15,2021,8,22,0.0,25.4,0.0
2021/8/14 23:15,2021,8,23,0.0,25.4,0.0
2021/8/15 00:15,2021,8,0,0.0,25.4,0.0
2021/8/15 01:15,2021,8,1,0.0,25.38,0.0
2021/8/15 02:15,2021,8,2,0.0,25.4,0.0
